not buy,-1.0
waste of,-1.0
waste your,-1.0
your money,-1.0
the worst,-1.0
money on,-1.0
of money,-1.0
save your,-1.0
not work,-1.0
i tried,-1.0
my computer,-1.0
piece of,-1.0
would not,-1.0
not worth,-1.0
not even,-1.0
than this,-1.0
tried to,-1.0
do not,-1.0
buying this,-1.0
impossible to,-1.0
will not,-1.0
this product,-1.0
what a,-1.0
the problem,-1.0
way too,-1.0
at all,-1.0
can not,-1.0
does not,-1.0
is nothing,-1.0
from this,-1.0
should have,-1.0
with no,-1.0
no way,-1.0
buy a,-1.0
buy this,-1.0
on this,-1.0
the box,-1.0
that would,-1.0
did not,-1.0
was so,-1.0
read the,-1.0
forward to,-1.0
supposed to,-1.0
before i,-1.0
if i,-1.0
unless you,-1.0
a year,-1.0
an hour,-1.0
the product,-1.0
just not,-1.0
end up,-1.0
if it,-1.0
was just,-1.0
looking forward,-1.0
was not,-1.0
or so,-1.0
i guess,-1.0
to run,-1.0
i wanted,-1.0
trying to,-1.0
every time,-1.0
it did,-1.0
on my,-1.0
a week,-1.0
game would,-1.0
for about,-1.0
it would,-1.0
if the,-1.0
have no,-1.0
then it,-1.0
is no,-1.0
and over,-1.0
wanted to,-1.0
i could,-1.0
the point,-1.0
than a,-1.0
and was,-1.0
i purchased,-1.0
it at,-1.0
they were,-1.0
that does,-1.0
after the,-1.0
that was,-1.0
should be,-1.0
over and,-1.0
of their,-1.0
i went,-1.0
you buy,-1.0
would have,-1.0
now i,-1.0
a better,-1.0
i want,-1.0
to work,-1.0
bought this,-1.0
away from,-1.0
a bad,-1.0
for this,-1.0
am a,-1.0
but after,-1.0
i ca,-1.0
are no,-1.0
only one,-1.0
i will,-1.0
then i,-1.0
think i,-1.0
i wish,-1.0
not very,-1.0
thought it,-1.0
because the,-1.0
me to,-1.0
so that,-1.0
the whole,-1.0
before you,-1.0
difficult to,-1.0
if they,-1.0
i gave,-1.0
too many,-1.0
all over,-1.0
i thought,-1.0
after a,-1.0
looks like,-1.0
over again,-1.0
could have,-1.0
and will,-1.0
time i,-1.0
up on,-1.0
for an,-1.0
and do,-1.0
play a,-1.0
you ca,-1.0
what the,-1.0
is only,-1.0
and then,-1.0
i saw,-1.0
as i,-1.0
is too,-1.0
graphics were,-1.0
more like,-1.0
bought it,-1.0
because they,-1.0
make a,-1.0
even the,-1.0
to give,-1.0
was very,-1.0
am not,-1.0
it seems,-1.0
and no,-1.0
but this,-1.0
i expected,-1.0
there was,-1.0
come out,-1.0
i was,-1.0
for example,-1.0
try to,-1.0
time and,-1.0
it should,-1.0
it just,-1.0
even if,-1.0
it on,-1.0
up and,-1.0
i am,-1.0
a huge,-1.0
have been,-1.0
made it,-1.0
a real,-1.0
game play,-1.0
rent it,-1.0
less than,-1.0
to my,-1.0
be able,-1.0
you would,-1.0
want a,-1.0
of time,-1.0
the computer,-1.0
at least,-1.0
for it,-1.0
the actual,-1.0
lack of,-1.0
of that,-1.0
about a,-1.0
figure out,-1.0
with this,-1.0
is not,-1.0
i bought,-1.0
game itself,-1.0
back to,-1.0
game will,-1.0
on it,-1.0
what is,-1.0
after playing,-1.0
find a,-1.0
would be,-1.0
until you,-1.0
the system,-1.0
had the,-1.0
by the,-1.0
they should,-1.0
the camera,-1.0
not be,-1.0
what you,-1.0
there were,-1.0
order to,-1.0
a game,-1.0
while the,-1.0
time you,-1.0
they did,-1.0
they do,-1.0
might be,-1.0
bought the,-1.0
first off,-1.0
i did,-1.0
game does,-1.0
out the,-1.0
such a,-1.0
was really,-1.0
i mean,-1.0
pretty much,-1.0
way to,-1.0
game was,-1.0
to spend,-1.0
the next,-1.0
many of,-1.0
they have,-1.0
seems to,-1.0
play the,-1.0
because i,-1.0
it in,-1.0
game if,-1.0
can only,-1.0
able to,-1.0
you just,-1.0
it had,-1.0
the lack,-1.0
it was,-1.0
version of,-1.0
it looks,-1.0
the same,-1.0
had to,-1.0
i feel,-1.0
in order,-1.0
out to,-1.0
because it,-1.0
many times,-1.0
and my,-1.0
it will,-1.0
to me,-1.0
the screen,-1.0
so i,-1.0
play is,-1.0
like i,-1.0
i played,-1.0
decided to,-1.0
they will,-1.0
to start,-1.0
out of,-1.0
game as,-1.0
is just,-1.0
buy the,-1.0
it with,-1.0
to move,-1.0
this for,-1.0
was a,-1.0
i do,-1.0
that they,-1.0
hard to,-1.0
when the,-1.0
the previous,-1.0
that it,-1.0
i had,-1.0
i would,-1.0
me wrong,-1.0
the controls,-1.0
it does,-1.0
but there,-1.0
all you,-1.0
problem is,-1.0
for a,-1.0
use it,-1.0
wait for,-1.0
are just,-1.0
first of,-1.0
not for,-1.0
out and,-1.0
due to,-1.0
using the,-1.0
to control,-1.0
have not,-1.0
the fun,-1.0
it as,-1.0
all i,-1.0
is for,-1.0
me a,-1.0
to be,-1.0
get me,-1.0
rest of,-1.0
not to,-1.0
a time,-1.0
like it,-1.0
i only,-1.0
play this,-1.0
much better,-1.0
are not,-1.0
that the,-1.0
they could,-1.0
give you,-1.0
too much,-1.0
most of,-1.0
the time,-1.0
instead of,-1.0
which i,-1.0
of them,-1.0
too easy,-1.0
are in,-1.0
and they,-1.0
get it,-1.0
why i,-1.0
of what,-1.0
this was,-1.0
to make,-1.0
seem to,-1.0
get a,-1.0
to do,-1.0
it could,-1.0
on a,-1.0
i can,-1.0
the game,-1.0
more fun,-1.0
is so,-1.0
get the,-1.0
controls are,-1.0
i know,-1.0
to find,-1.0
it to,-1.0
want to,-1.0
as if,-1.0
to try,-1.0
like this,-1.0
think the,-1.0
when it,-1.0
any of,-1.0
not that,-1.0
waiting for,-1.0
is to,-1.0
but then,-1.0
when i,-1.0
the controller,-1.0
to a,-1.0
find the,-1.0
what it,-1.0
sort of,-1.0
to put,-1.0
game are,-1.0
to get,-1.0
the people,-1.0
the entire,-1.0
it still,-1.0
to figure,-1.0
having to,-1.0
i got,-1.0
tell you,-1.0
to this,-1.0
give it,-1.0
have the,-1.0
the rest,-1.0
but when,-1.0
was the,-1.0
just to,-1.0
game because,-1.0
they are,-1.0
to look,-1.0
the good,-1.0
but that,-1.0
kind of,-1.0
at a,-1.0
there is,-1.0
that this,-1.0
down the,-1.0
and get,-1.0
be a,-1.0
by a,-1.0
the middle,-1.0
let me,-1.0
not like,-1.0
for that,-1.0
what i,-1.0
got the,-1.0
a decent,-1.0
the other,-1.0
the money,-1.0
to see,-1.0
but not,-1.0
on the,-1.0
in and,-1.0
of an,-1.0
of a,-1.0
that is,-1.0
to take,-1.0
problem with,-1.0
not the,-1.0
when they,-1.0
need to,-1.0
and not,-1.0
but do,-1.0
the first,-1.0
not much,-1.0
not have,-1.0
in some,-1.0
is in,-1.0
how to,-1.0
as they,-1.0
see the,-1.0
up with,-1.0
in an,-1.0
the enemy,-1.0
got a,-1.0
i get,-1.0
about the,-1.0
game but,-1.0
with it,-1.0
more than,-1.0
first time,-1.0
years ago,-1.0
not a,-1.0
while i,-1.0
while it,-1.0
do the,-1.0
so many,-1.0
of this,-1.0
like a,-1.0
far as,-1.0
and that,-1.0
voice acting,-1.0
its not,-1.0
game with,-1.0
end of,-1.0
going to,-1.0
have to,-1.0
and in,-1.0
but the,-1.0
where the,-1.0
i found,-1.0
got to,-1.0
look at,-1.0
if not,-1.0
thing is,-1.0
i just,-1.0
as a,-1.0
the character,-1.0
have an,-1.0
it takes,-1.0
the graphics,-1.0
for your,-1.0
to play,-1.0
and it,-1.0
you need,-1.0
or a,-1.0
it and,-1.0
fact that,-1.0
to the,-1.0
couple of,-1.0
you want,-1.0
in one,-1.0
a while,-1.0
have never,-1.0
it again,-1.0
we have,-1.0
since i,-1.0
the second,-1.0
a more,-1.0
the end,-1.0
back and,-1.0
this game,-1.0
and this,-1.0
a couple,-1.0
you go,-1.0
one is,-1.0
know what,-1.0
it up,-1.0
make the,-1.0
game that,-1.0
in the,-1.0
play it,-1.0
so it,-1.0
make it,-1.0
and there,-1.0
and the,-1.0
fun for,-1.0
but in,-1.0
only a,-1.0
as far,-1.0
my son,-1.0
the real,-1.0
it out,-1.0
to have,-1.0
and all,-1.0
from a,-1.0
you do,-1.0
have a,-1.0
graphics are,-1.0
it gets,-1.0
it for,0.0
has been,0.0
to use,0.0
you might,0.0
part of,0.0
with the,1.0
a different,1.0
buy it,1.0
game has,1.0
in a,1.0
that i,1.0
but i,1.0
which is,1.0
playing the,1.0
you could,1.0
got this,1.0
up the,1.0
of it,1.0
at the,1.0
i never,1.0
to buy,1.0
to come,1.0
of the,1.0
do it,1.0
game on,1.0
with a,1.0
for me,1.0
for some,1.0
and when,1.0
the fact,1.0
type of,1.0
all the,1.0
of game,1.0
i started,1.0
the games,1.0
go to,1.0
about this,1.0
feel like,1.0
or not,1.0
got it,1.0
the right,1.0
i have,1.0
the original,1.0
which you,1.0
that there,1.0
game i,1.0
more of,1.0
for the,1.0
when you,1.0
this one,1.0
played it,1.0
good for,1.0
one thing,1.0
off the,1.0
because of,1.0
or the,1.0
your character,1.0
not as,1.0
up to,1.0
since the,1.0
but it,1.0
game is,1.0
may be,1.0
but they,1.0
games are,1.0
the player,1.0
that are,1.0
close to,1.0
like that,1.0
over the,1.0
to go,1.0
all that,1.0
a problem,1.0
in this,1.0
down to,1.0
been a,1.0
where you,1.0
compared to,1.0
you have,1.0
the only,1.0
but if,1.0
based on,1.0
a good,1.0
in that,1.0
as it,1.0
looking for,1.0
pick up,1.0
of you,1.0
a new,1.0
in fact,1.0
just a,1.0
to kill,1.0
and have,1.0
for my,1.0
in my,1.0
are good,1.0
you are,1.0
that you,1.0
except for,1.0
game a,1.0
the sound,1.0
i hope,1.0
play and,1.0
of my,1.0
if your,1.0
rather than,1.0
the levels,1.0
playing this,1.0
through the,1.0
the most,1.0
i really,1.0
other games,1.0
game in,1.0
from the,1.0
the way,1.0
this review,1.0
the final,1.0
into the,1.0
up a,1.0
came out,1.0
the main,1.0
worth it,1.0
it is,1.0
they can,1.0
them to,1.0
much of,1.0
is very,1.0
is it,1.0
get to,1.0
like the,1.0
i find,1.0
of all,1.0
the level,1.0
give this,1.0
not only,1.0
number of,1.0
then the,1.0
game and,1.0
and a,1.0
people who,1.0
enough to,1.0
if you,1.0
you know,1.0
long time,1.0
just the,1.0
be the,1.0
it took,1.0
all of,1.0
system is,1.0
and just,1.0
it comes,1.0
the bad,1.0
use the,1.0
make sure,1.0
get this,1.0
games like,1.0
and you,1.0
but for,1.0
games for,1.0
the movie,1.0
think that,1.0
it a,1.0
had a,1.0
then you,1.0
being a,1.0
this to,1.0
will have,1.0
played this,1.0
have had,1.0
of your,1.0
to finish,1.0
little more,1.0
of these,1.0
year old,1.0
you may,1.0
during the,1.0
because you,1.0
good game,1.0
there are,1.0
are looking,1.0
thing that,1.0
the last,1.0
other than,1.0
around the,1.0
the characters,1.0
a few,1.0
you to,1.0
in it,1.0
it also,1.0
any other,1.0
played the,1.0
out there,1.0
are very,1.0
and i,1.0
game to,1.0
not sure,1.0
say that,1.0
can see,1.0
about it,1.0
a long,1.0
up for,1.0
in all,1.0
as the,1.0
into a,1.0
as much,1.0
are the,1.0
it came,1.0
to say,1.0
the one,1.0
are all,1.0
after you,1.0
at first,1.0
could be,1.0
with my,1.0
find it,1.0
that has,1.0
playing it,1.0
so if,1.0
is that,1.0
my opinion,1.0
on your,1.0
even though,1.0
you really,1.0
to complete,1.0
graphics and,1.0
and other,1.0
to your,1.0
think it,1.0
is going,1.0
the beginning,1.0
i liked,1.0
at times,1.0
so you,1.0
fan of,1.0
single player,1.0
is an,1.0
a big,1.0
with some,1.0
and play,1.0
it all,1.0
will be,1.0
worth the,1.0
are so,1.0
and so,1.0
so much,1.0
pretty good,1.0
it works,1.0
you start,1.0
are pretty,1.0
i must,1.0
as well,1.0
you get,1.0
think this,1.0
only thing,1.0
and can,1.0
that will,1.0
of games,1.0
beat the,1.0
game for,1.0
with an,1.0
to save,1.0
i think,1.0
to keep,1.0
amount of,1.0
video games,1.0
and more,1.0
the plot,1.0
beat it,1.0
is pretty,1.0
games on,1.0
some of,1.0
your own,1.0
is good,1.0
a very,1.0
has to,1.0
you should,1.0
thing i,1.0
like to,1.0
star wars,1.0
i first,1.0
it really,1.0
a pretty,1.0
things that,1.0
is a,1.0
the old,1.0
and are,1.0
as good,1.0
though i,1.0
ability to,1.0
enjoy the,1.0
are some,1.0
games that,1.0
and is,1.0
mode is,1.0
games and,1.0
time to,1.0
with all,1.0
is the,1.0
are a,1.0
to it,1.0
i play,1.0
the story,1.0
used to,1.0
once you,1.0
is quite,1.0
bit of,1.0
such as,1.0
hours of,1.0
of those,1.0
good as,1.0
this is,1.0
like you,1.0
to choose,1.0
take a,1.0
a lot,1.0
that can,1.0
i still,1.0
the new,1.0
and even,1.0
to beat,1.0
than the,1.0
is what,1.0
and he,1.0
its a,1.0
final fantasy,1.0
and its,1.0
first person,1.0
you play,1.0
story line,1.0
story is,1.0
all in,1.0
and some,1.0
the ability,1.0
good and,1.0
can get,1.0
but you,1.0
are really,1.0
can do,1.0
you will,1.0
the music,1.0
a nice,1.0
i loved,1.0
much more,1.0
a bit,1.0
for you,1.0
so far,1.0
have played,1.0
and if,1.0
is fun,1.0
than that,1.0
is really,1.0
video game,1.0
of course,1.0
music is,1.0
lot of,1.0
is more,1.0
a whole,1.0
fun to,1.0
you can,1.0
makes it,1.0
the action,1.0
one of,1.0
is much,1.0
the world,1.0
as you,1.0
is still,1.0
quite a,1.0
better than,1.0
in your,1.0
games i,1.0
it has,1.0
very good,1.0
the price,1.0
to you,1.0
a really,1.0
to learn,1.0
has a,1.0
can be,1.0
and has,1.0
has the,1.0
replay value,1.0
a little,1.0
along with,1.0
well as,1.0
is also,1.0
it can,1.0
you like,1.0
you must,1.0
for all,1.0
just like,1.0
are also,1.0
i also,1.0
are great,1.0
have ever,1.0
first game,1.0
game you,1.0
must have,1.0
very well,1.0
play with,1.0
with your,1.0
ever played,1.0
lots of,1.0
the series,1.0
game of,1.0
a fan,1.0
just as,1.0
also a,1.0
i like,1.0
a fun,1.0
i recommend,1.0
those who,1.0
game ever,1.0
love the,1.0
fun game,1.0
for those,1.0
is one,1.0
easy to,1.0
variety of,1.0
plenty of,1.0
really good,1.0
characters and,1.0
recommend this,1.0
the greatest,1.0
a great,1.0
recommend it,1.0
much fun,1.0
play as,1.0
would recommend,1.0
of fun,1.0
can play,1.0
fun and,1.0
i love,1.0
very fun,1.0
anyone who,1.0
great game,1.0
is great,1.0
the best,1.0
love this,1.0
best game,1.0
love it,1.0
