poddany,-4.6
przewrażliwiony,-3.6
cudzoziemiec,-2.6
przekonywać,-1.8
skrupuł,-3.0
klatka,-3.5
piękność,-0.6
osiągnąć,3.3
umięśniony,-1.0
telewizor,-0.5
ciągnąć,-2.0
przerazić,-2.0
ciemnobrązowy,-1.0
możny,-2.0
ogolić,0.5
dochodowy,-1.5
piosenka,4.9
rząd,-2.2
towarzystwo,3.2
opcja,0.4
szklarnia,-0.0
delikatny,-1.9
oznaczać,-2.5
nieobliczalny,1.5
omylny,-1.0
przebić,-2.2
wiedza,2.6
niewystarczający,-3.6
pracownik,1.3
zwrot,-4.4
satysfakcja,2.9
zdziwić,3.3
płyn,-7.0
precyzyjnie,-1.5
ruchliwy,-6.0
sklepik,-2.0
stowarzyszyć,-1.0
miasto,7.1
korupcja,-1.6
odtłuszczać,-1.0
pierś,-2.5
nieciekawy,1.0
zadanie,-1.6
prawdopodobny,-2.6
całkowicie,3.6
nisko,-2.3
upolitycznić,-1.0
perfidnie,-1.0
niezapomniany,4.1
stromy,-2.6
polsat,-1.0
oczywisty,-6.1
wliczać,-1.0
dobrany,-0.8
cudowny,4.7
wiosna,3.5
refren,-1.0
wyrzucać,-4.4
miejscowy,-1.9
cios,-11.4
pentagram,-0.0
prezent,2.3
słony,-6.0
miliard,-5.6
niesłychanie,-4.2
urwany,-1.0
wygodny,6.3
wykrywalny,-1.0
chwilowy,-1.5
dmowski,-1.0
przyjazny,2.5
oparty,-1.0
wpadka,-5.5
tajemnica,0.5
poszukiwać,3.6
zatrudniać,-3.0
naukowy,4.5
forsa,-2.8
radykalny,-5.7
księga,2.5
regulować,-8.1
wyciągnąć,-3.2
ilościowo,-1.0
sterować,-1.8
otworzyć,3.8
młody,6.2
zieleń,5.2
spodnie,-0.6
pretensja,-1.9
trzykrotny,-3.6
grzelak,-1.0
wyłącznie,5.0
zjebać,-1.0
ukrywać,1.6
jedwabisty,-1.0
zniszczalny,-1.0
regularny,-4.0
rozwiązać,-1.8
woda,4.5
merytorycznie,-1.0
śmiesznie,-0.5
intensywnie,-9.1
zastrzec,-1.0
deszcz,0.9
sklep,4.3
prostolinijny,-1.0
kumaty,-1.0
zobaczyć,5.1
miesiąc,4.6
odświeżyć,0.5
przeszłość,-0.1
ciasny,-1.0
forum,-0.2
współudział,-1.0
ostatnio,2.2
dłuuugi,-1.0
kilkakrotnie,-4.0
trafny,-1.6
dziewczęcy,-1.0
czynić,4.9
serce,4.2
znaczny,-2.4
dziewczęco,-1.0
romantycznie,-1.0
łaciński,-0.6
przyszłość,2.6
założenie,-1.1
okrutnie,-3.6
należyty,1.1
swój,6.2
opakowanie,0.3
intuicyjny,1.5
kupujący,-0.0
pompatyczny,-1.0
interakcja,-3.0
ograniczony,-5.2
liryczny,-0.8
przepyszny,-1.0
niewykonalny,-1.0
medium,1.1
terapia,-9.0
godzina,-0.5
sauna,-1.0
klasyka,0.5
znak,2.5
bezinteresowny,8.4
wejść,0.2
maszyna,-1.8
polakożerca,-1.0
natchniony,-0.5
burza,-2.4
powiększyć,-1.0
tchórzliwy,-3.0
poradnik,-2.6
ponur,-3.0
dodatkowy,-3.6
kretyn,-2.0
członek,-1.3
kontent,-1.0
wart,1.6
ująć,-0.2
równy,2.0
logiczny,-1.6
łatwa,-1.0
berlin,-1.0
wysypka,-4.6
nigdy,4.0
dodatkowo,-4.6
europocentryczny,-1.0
ścisnąć,-4.5
lustrzanka,-1.0
dziewczyna,3.2
temat,3.7
świetny,6.1
błonnik,-1.0
obdarzać,-0.3
koda,-2.0
modyfikować,-3.6
dokument,-4.2
dobrać,0.3
kamera,0.1
olej,-2.4
zatrzymać,-2.3
futurystyczny,-1.0
informować,-4.1
łojotok,-1.0
wilno,-1.0
sielski,-3.0
modny,0.5
kosmiczny,-5.0
wiecznie,0.6
doskonały,4.6
ewakuacja,-1.0
spotkanie,5.3
wyznaczyć,-2.6
dziedzina,0.6
klapa,-4.0
wszechmocny,1.0
podstawowy,0.6
winny,-1.6
wizyta,1.0
pędzelka,-1.0
wytrysk,-5.2
gwarancja,-2.6
wartościowy,0.2
nałożyć,-4.8
seksownie,-1.0
szelka,-1.0
wgląd,-2.0
palenisko,-0.0
szary,-3.5
lesbijka,-0.0
nadprzyrodzony,-0.0
poddać,-5.3
komunista,-0.4
makaron,-1.0
podmiot,-1.2
smaczny,1.0
michał,-1.0
pocieszyć,-1.8
zadecydować,-1.5
boczek,-0.0
karpaty,-1.0
wycofywać,-5.6
radosny,-0.9
fryzjerka,-1.0
wypowiedź,1.3
miły,6.8
bydgoszcz,-1.0
dosadzić,-1.0
fizjologiczny,-6.1
wizjoner,-2.0
miło,7.5
wino,0.4
konstytucja,-1.0
wymyślić,5.4
niebo,3.9
nienaruszony,-1.0
zablokować,-5.9
zyskowny,-2.0
szok,-2.4
pomyłka,-5.7
pociągający,1.1
purytański,-1.0
odprowadzać,-2.0
zabawka,6.2
makieta,-1.0
ustalać,-4.4
widocznie,-6.2
pragnienie,2.8
blokować,-3.4
ufundować,4.1
samolot,-2.2
sztab,-1.5
dostępny,-2.7
garbaty,-2.0
praktyczny,0.7
artystyczny,8.1
potrzebny,4.8
niemało,0.5
piotrek,-1.0
zapisać,-1.9
uszczęśliwić,-1.0
demoniczny,-1.0
miejsce,3.6
wyborca,-7.0
przypadek,3.3
łatwowierny,-1.0
uczeń,-1.3
zaskakiwać,3.1
życzliwy,5.3
proch,-4.6
społecznie,-0.9
fragment,2.2
czuły,-2.2
ania,-1.0
wesolutki,-1.0
chorobotwórczy,-2.6
przyprawa,0.5
uniwersalistyczny,-1.0
czwarty,0.5
ograniczenie,-1.0
bank,-0.9
siedziba,-3.7
laleczka,-1.0
niezbędny,-2.0
tyle,4.8
rozwlec,-1.0
zwycięzca,-4.4
wygłosić,1.3
ubezpieczyć,-1.0
jakość,-0.4
uprzejmy,-2.4
bona,-1.0
komentarz,-3.3
objawowa,-1.0
głodny,-3.2
deklaracja,-4.2
liga,-8.7
głodować,-2.0
przelotny,-2.6
scenariusz,0.2
cudnie,-0.0
załatwić,1.0
tłumacz,-0.5
zjadliwie,-1.0
zamiennik,-1.0
przesadny,0.2
nędza,-1.5
odbić,-2.3
wnikliwy,-2.0
ochota,0.2
tyć,-1.0
debil,-0.0
klarowny,-1.0
daniel,-1.0
zabaweczka,-1.0
nieudolny,-2.0
twórczy,1.2
niepoprawny,-2.0
równoznaczny,-2.0
zjawisko,-2.8
ocenić,1.1
szałowy,-1.0
wróbel,-1.0
automatycznie,-2.9
dosadny,-2.0
strata,-1.3
jesienny,-5.6
wojsko,-5.4
gruby,-0.7
rolka,-0.0
psychodeliczny,0.5
wrażenie,5.6
uznać,1.6
wehrmacht,-1.0
zalesiony,-1.0
maksymalnie,-3.0
staranny,2.9
stosować,-2.2
efekciarski,-1.0
dziecięco,-1.0
natryskiwać,-1.0
podnieść,-1.7
miejscowość,-1.2
wariat,-1.5
karczma,-1.0
entuzjastycznie,-0.0
zaskoczyć,0.4
płytka,0.3
bogato,-1.0
oddzielny,-2.0
kwestionować,-1.9
jednostajny,-1.0
zysk,-0.0
krajoznawczy,-1.0
królowa,0.8
czynny,-2.5
dwukrotnie,-4.0
słów,-1.0
zdrobniale,-1.0
bogaty,3.2
namolny,-1.0
wioska,-0.3
estetycznie,2.7
ten,4.4
szeroki,3.3
pilnie,-2.5
zadać,-3.2
malutki,-0.8
nadwaga,-0.8
pomarańczowy,-0.9
doić,-1.0
wyłonić,-3.0
wyraz,2.3
ekspresyjny,-0.5
zaliczać,-4.8
obdarty,-1.0
ceremonia,-0.0
maskotka,-1.0
obraźliwy,-5.9
sprzedający,-1.0
wrzeć,-1.0
dziesiąty,-4.0
zdziwiony,-3.6
wybitny,3.3
ciągły,-4.5
nieadekwatny,-0.0
pisać,5.8
ksiądz,2.6
stosunek,0.2
rozrzutny,-1.0
zabawa,6.8
klinowaty,-1.0
zakańczać,-1.0
dłuuuugi,-1.0
wewnętrzny,1.0
szczegółowy,-2.1
przejaw,-2.8
dorośle,-1.0
narkotyczny,-1.0
strażnik,-1.5
krzak,-4.0
wieźć,-0.3
wygodnie,1.0
cieleśnie,-1.0
scalić,-1.0
soczysty,2.5
odnaleźć,5.2
piwnica,0.5
pradawny,-1.0
znaczący,-3.9
apokalipsa,-1.0
wszystek,9.8
mina,-2.4
przybliżyć,-2.0
okazja,7.2
kiczowaty,1.0
rejestr,0.3
drastycznie,-2.0
kiełbasa,1.5
inwestor,-4.5
furtka,-0.0
zmiana,0.4
policja,-3.6
pudelek,-1.0
przedmiot,4.7
naturalny,4.3
zaprzeczyć,-5.4
wytypować,-2.0
przypiąć,-0.0
partyjny,-5.0
ostrożny,-4.4
kulturystyka,-1.0
kompletnie,0.9
kłopot,-1.5
leniuchować,-1.0
wspominać,4.7
szpital,-1.6
perfekcja,1.5
nieco,5.1
podniebny,-1.0
marzyć,1.5
złożony,-2.4
widzialny,-3.6
adekwatny,1.8
przejęcie,-2.6
pracowity,-2.0
usługa,2.4
klaśnięcie,-1.0
trafić,0.7
złoże,-1.0
wytrawny,-1.0
rower,0.4
żółtawy,-2.0
cwany,-1.0
młodo,-0.6
malowniczy,1.5
zamulać,-2.0
jezus,-1.0
urodziwy,-2.0
cenny,2.6
dziura,-2.9
dwumetrowy,-0.0
wystarczać,0.5
zmieniać,2.6
cały,5.7
samotnia,-0.5
wstrzymać,-3.0
osiągalny,-2.6
wywiesić,-2.0
mleko,-1.9
wystarczająco,0.8
sympatyczny,3.3
zbój,-1.0
proroczy,-2.0
korona,1.5
włóczyć,-2.0
liczba,-3.4
nieograniczony,-0.6
równoległobok,-1.0
zapis,-2.6
milusiński,-1.0
idealistyczny,1.0
podłączyć,-4.0
podstawa,3.0
naukowiec,-8.6
radio,-0.3
narodowy,3.1
koszmar,-5.5
odzwierciedlić,-1.0
zgłosić,-1.5
obsadzić,-3.0
wymagać,0.5
nudno,-3.0
zakładać,-0.2
dzieciak,1.4
ostatni,3.6
śledzić,-5.4
wypadek,-1.3
likwidacja,-4.6
doświadczony,-3.8
towarzyszyć,1.7
studium,4.2
zamierzyć,-1.4
wyrzut,-5.3
skończony,-1.2
opinia,1.0
dziecko,1.6
laptop,-1.0
umiejscowić,-0.6
ponownie,0.3
nędzny,-1.0
wyrosnąć,-0.0
egzaltowany,-1.0
kocioł,-3.6
niemen,-1.0
większość,-0.3
zorientować,-4.9
zaprojektować,1.0
odległy,-0.5
rzeczywisty,2.6
zbliżony,-2.2
maciej,-1.0
sławny,1.4
noga,0.9
zdecydowanie,1.9
naprawdę,8.1
palnąć,-1.0
gatunek,1.4
wielce,-0.6
przytomny,-0.0
początek,4.9
atmosfera,-0.3
traumatyczny,-4.7
projektant,1.9
leasing,-1.0
pragnąć,5.0
wzniosły,1.5
inny,2.8
pilot,-5.4
wyrozumiały,0.5
garaż,-0.3
akwarium,-0.0
złudzenie,-2.6
uważny,-4.2
basowy,-2.0
gapowaty,-1.0
gromadzić,-2.0
zamieszać,-1.6
współczuć,-2.0
istotny,-3.5
ciekawy,5.3
leciutki,-3.0
rozpaczliwie,-3.2
upomnieć,-2.6
henryk,-1.0
glasgow,-1.0
końcowy,-5.7
natura,-1.7
retoryczny,-1.0
dostatek,-0.0
województwo,-7.2
wznieść,-0.5
europejski,1.0
kotara,-1.0
majątek,-0.7
czarować,-1.0
łączka,-1.0
wąski,-0.7
ubiegłoroczny,-2.0
wąsko,-1.0
aparat,-2.5
piżama,-1.0
prowadzić,2.9
brat,0.5
potulny,-0.0
pobudliwy,-1.0
zawiesić,-2.7
szybka,-2.6
bliźni,3.0
szybki,-0.1
popalić,0.5
projektować,-2.5
koszmarnie,-2.6
pielęgniarka,-3.1
szybko,-0.3
namiota,-0.0
spowodować,-3.4
kompensować,-1.0
związać,0.9
komplet,-1.0
otwarcie,-1.2
zdecydować,1.7
barokowy,-0.9
błahostka,-1.0
bezradny,-4.7
zdecydowany,-2.6
bramkarz,-7.0
rozkosz,1.5
cytologia,-1.0
nagłówek,-0.5
ratunek,0.4
spacja,-0.0
rozbudowa,-2.0
śpiewać,6.3
namacalny,-3.0
winien,-0.9
bolszewik,-2.0
przeciętny,-3.6
łóżko,-1.6
toporny,1.0
katolik,-0.6
kleić,-1.0
chrzest,-1.8
odeprzeć,2.5
dostęp,-4.6
gwarny,-0.0
zwyczajny,-4.4
rajski,0.5
czterokrotny,-1.0
spis,-2.6
boleć,-2.6
spokojny,-1.2
trzpiotowaty,-1.0
wychodzić,3.7
kalesony,-2.0
zagroda,1.0
kott,-1.0
związań,-1.0
wpatrzyć,1.5
mnóstwo,2.1
ideologiczny,2.3
miodny,-1.0
katowice,-1.0
badać,-4.6
średni,-0.7
ewentualnie,-1.0
ufny,-1.8
czymś,-1.0
sieć,0.8
zasilać,-2.0
kota,2.8
kupa,2.4
spadkodawca,-1.0
następca,-4.3
tani,-0.6
słabo,-4.3
fajka,1.0
aktualizacja,1.3
zidentyfikować,-4.2
wiara,5.0
nowy,6.5
trzeźwy,-4.4
kredyt,-1.8
kupy,-1.0
domyślny,-1.0
syrop,-1.0
stodoła,-0.0
szóstka,-5.4
paternalistyczny,-1.0
strasznie,-5.5
twardy,0.6
restrykcyjnie,-1.0
ustępować,-8.2
posiadać,2.0
samodzielny,-2.6
cierpliwy,-4.0
opuchnąć,-4.9
brać,3.8
jedynie,3.9
mityczny,1.5
usłać,-1.0
pożyteczny,-4.6
patologiczny,-9.3
ciasto,3.5
straszliwie,-7.4
kosmetyczny,0.4
kompletny,-1.8
odpowiedni,-1.7
ochronny,-3.9
rozkoszny,-3.9
kotek,0.5
schematyczny,1.5
nosić,4.2
milutki,-1.0
starać,1.2
włos,0.1
swoisty,0.9
przerobić,-0.5
hurtowo,-1.0
błogo,-1.0
zbawić,-0.0
bilet,-2.3
kobieta,2.4
dobitnie,-2.6
poprawny,-2.0
lustr,-0.5
fiskalny,-2.6
sprzymierzeniec,-0.0
stosowany,-5.7
odważny,-1.9
bezużyteczny,-0.0
dowcip,1.8
bezpieczny,-1.2
morderca,-4.0
bezgłośny,-2.6
serwer,1.5
uczuciowy,-3.5
bezpieczno,-1.0
porównywalny,-2.0
paryż,-1.0
twój,9.0
tunel,1.7
medycyna,-1.1
umysł,3.2
mądrość,6.1
wyzywać,-2.6
odwrotnie,1.6
użyteczny,2.5
kolczyk,-0.8
remont,2.2
ofiarny,1.3
odpowiednik,-1.0
odpowiednio,-0.9
surowo,0.5
obrót,-7.1
oddalić,-0.5
niezwykle,-1.5
zwolennik,0.5
imię,8.0
zmanierować,-1.0
młodzieżowy,-0.5
epicki,-1.0
pięcioletni,-0.0
różny,5.3
instrument,-0.6
grafik,1.3
znośny,-2.0
osobisty,2.4
brama,-0.2
uchwycić,-1.0
pierwszy,6.0
unia,-3.3
przesadnie,-1.0
rano,1.0
myśl,3.2
prowadzony,-5.0
szczelny,1.5
zewrzeć,-1.0
nocleg,-2.0
precyzyjny,-1.9
dziekanat,-1.0
stanik,-1.0
zwyknąć,-0.5
grenoble,-1.0
miot,-1.0
defekt,2.8
obowiązywać,-1.0
polegać,1.2
nuda,1.8
sankcja,-1.6
łoże,-3.0
lekarz,4.1
dopracować,0.5
słodko,-2.4
rzeka,0.1
sąsiad,-0.3
pełnoletni,-1.0
spekulacja,-3.0
czytelny,-1.0
tkanka,-9.7
nieistnienie,-1.0
sprzedać,-3.0
miałki,-1.0
zagrożenie,-5.5
uprawa,1.0
realnie,-2.6
różnorodny,-3.2
boleśnie,-3.8
południowy,-1.7
przyrost,-3.9
aktualnie,-1.5
zasada,5.2
znakomicie,2.1
napakować,-1.0
oficjalny,-3.4
wyśnić,-1.0
wyrobić,-0.3
humor,4.9
przyjaciel,7.4
łakomy,-1.0
konsolowy,-1.0
raport,-3.6
pomarzyć,-1.0
mniejszość,-3.0
zwracać,1.8
przerzut,-1.0
chodzący,-2.0
tłuszcza,-2.6
odbyć,4.9
zwolenniczka,-1.0
wytwór,2.6
dojrzały,1.1
kruch,-1.0
skrzat,-1.0
super,3.0
humanista,-1.0
zeszyt,-1.1
słodki,-2.7
zachwycać,3.6
opis,1.0
zezłościć,-1.0
felga,-1.0
żarliwy,-0.6
plus,-0.0
przekonany,-0.5
odpowiadać,2.7
zawodowy,2.5
hałaśliwie,-1.0
nieustannie,-2.0
sprzedaż,-2.4
ogródek,1.1
zamek,0.3
ateista,-1.0
lampion,-1.0
pomalować,3.0
szkoła,3.9
rosja,-1.0
wynagrodzić,-0.0
podle,-2.6
galaktyczny,-1.0
wysokokaloryczny,-1.0
amsterdam,-1.0
stereotypowy,-1.0
przestraszyć,-1.4
jednakowo,-2.6
strzałeczka,-1.0
irlandia,-1.0
boisko,-2.1
przeklinać,-2.2
stratny,-1.0
fajno,-1.0
potwierdzić,-1.6
bezkresny,-1.0
zrównoważony,-2.6
synonim,-3.6
dowartościować,-1.0
jednorodzinny,1.0
jakimś,-1.0
skłonność,-3.1
przystanek,1.0
niewygodny,-5.0
ubikacja,-1.6
zaaferowany,-1.0
popularność,1.8
łapka,-0.6
trup,-3.0
przebojowy,-1.0
porwać,-5.6
zdeklasować,-1.0
substrat,-1.0
sprawny,1.1
wyszukany,0.5
egocentryczny,-2.0
funkcjonalny,2.1
żona,5.3
okres,0.5
wizjonerski,-1.0
przesada,0.5
orgazm,-10.0
szał,-1.5
sakiewka,-1.0
zasadowy,-3.6
pytać,5.2
polska,-1.0
baza,0.8
śpiący,-1.0
poseł,-2.2
rzeczowy,-1.6
polski,7.3
przegrany,-3.6
głęboki,0.2
niebieski,4.3
własny,3.1
głos,2.3
grzyb,0.8
magicznie,1.5
królewski,0.3
uchwyt,-2.3
wnieść,-2.9
nauka,2.2
lalkarz,-1.0
bezgranicznie,1.3
dzień,5.7
skrupulatny,-1.0
ładować,-1.0
niepotrzebny,-1.3
promocyjny,-2.6
konsekwencja,-7.4
dołączać,-0.0
bolą,-1.0
kanoniczny,-2.0
przeżreć,-1.0
rola,6.1
milioner,1.0
test,-7.7
zakazać,-1.6
grzecznie,-0.0
gdańsk,-1.0
klątwa,-1.0
hałaśliwy,-5.7
prącie,-2.0
wakacje,4.0
ujemny,-4.2
przymierze,-2.6
niedostępny,-3.0
koncert,6.5
zarejestrować,-1.4
pewność,0.8
integralny,0.5
arbitralny,-1.0
osobiście,2.1
dojrzewalnia,-1.0
tańczyć,4.5
weekend,1.3
wówczas,3.4
odwaga,-5.0
nośnik,-2.0
czystość,4.5
bajeczka,-0.0
obraz,7.0
faza,-4.6
dotkliwy,-4.9
żartów,-1.0
silny,-0.4
przenikliwy,-3.6
pomieszczenie,0.7
przyczyna,-2.6
rozum,6.7
opodatkować,-1.0
martwy,-0.8
bezawaryjny,-1.0
mały,3.4
znaczyć,5.3
cudny,2.0
opatrzony,-2.0
brytyjski,-3.7
koncern,-1.4
telefon,1.9
wykazywać,-3.6
lider,-6.9
ukochany,0.3
ohydnie,-1.0
mila,3.2
czytać,7.5
przerwa,-2.7
huczny,-1.0
odziać,-0.0
długi,0.4
klasyczny,3.5
niewidoczny,-3.0
okolica,0.0
choroba,-4.4
pretensjonalny,-1.0
ładny,7.9
finlandia,-1.0
wyzwać,-0.0
petersburg,-1.0
stwierdzić,-1.1
facetka,-1.0
dobrze,7.5
rozbudować,0.8
czarny,0.5
sztuka,14.3
drewniany,3.4
paliwożerny,-1.0
tunezja,-1.0
chłopiec,3.4
moderator,1.3
załączyć,-1.0
prozaiczny,0.5
lakoniczny,-2.0
okładka,-0.7
bierny,-4.0
kryzys,-7.1
dziki,-3.9
obrotowy,-1.0
minuta,-0.3
przedrukowywać,-1.0
obecnie,-3.5
priorytet,-2.0
ogród,4.6
rozpraszać,-4.0
rozgłośnia,-1.0
dowódczy,-1.0
dzisiejszy,2.1
powtórzyć,0.2
ekspert,-6.5
stado,-5.4
kardynał,-3.3
chudzić,-1.0
team,-1.0
seweryn,-1.0
pasja,6.3
przyzwyczajenie,-1.6
radośnie,3.0
podparcie,-1.0
męczyć,-2.6
przestępstwo,-3.6
skryta,-2.6
zwyczaj,2.0
nawrócić,4.5
ścigać,-6.4
przełomowy,-4.2
korzystać,1.6
prawomocny,-1.0
renta,-3.9
wielki,5.1
magiczny,-4.0
odstęp,-1.0
rolnik,-2.0
zaawansowany,1.5
nabrzmieć,-2.0
przysłowiowy,-0.8
energooszczędny,1.0
niechlujny,-1.0
miodnie,-1.0
dodać,3.4
przepis,-2.5
godzinny,-2.0
poczciwy,-0.3
szwajcar,-2.0
plebejski,-1.0
zdobyć,1.5
zielony,1.4
wstęp,1.7
harmonijka,-1.0
przeźroczysty,-1.0
opaść,-5.7
blisko,-2.6
święto,3.6
bliski,5.1
produkować,-0.4
obejrzeć,2.6
zainteresowany,-1.0
niebagatelny,-0.0
chrystus,-1.0
otyły,-4.0
wzmocnić,-1.8
wymowny,-0.0
stateczny,-1.0
jednorożec,-1.0
brzemienny,-3.0
prawdziwek,-1.0
uroda,6.2
aktualny,-2.6
elitarny,-1.0
niewiedza,-2.0
zapomnieć,0.3
brodawka,-5.9
ciek,-1.0
obecny,-0.2
wykwintny,0.5
impreza,7.1
fakt,1.2
drzewo,1.9
ostatecznie,-5.3
alergik,-0.0
niepokojąco,-2.0
egzorcysta,-1.0
pokonać,-5.2
trakcja,-1.0
ubrany,0.2
efektywny,-3.6
łagodny,-1.0
chłopak,-1.6
przygotować,5.7
kuriozalny,-1.0
zawistny,-1.0
zażyłość,-1.0
popatrzeć,-2.0
jastrzębie,-1.0
pożądać,-1.0
codziennie,-4.8
kraków,-1.0
rozsądny,0.5
paskudnie,-1.0
emitować,-2.0
powielać,-1.0
religijny,3.9
ubrać,3.2
pochopny,-2.0
odbiór,-0.3
grzeszny,-1.0
przeistoczyć,-1.0
błahy,-3.0
właściwy,-1.8
boski,2.7
zaniedbać,-0.5
przepiękny,2.0
legitymista,-1.0
zaraźliwy,-1.0
łosoś,-0.0
pojemny,-0.0
miodowy,0.5
konsulat,-1.0
dowiedzieć,2.2
mieszkać,6.3
chrupać,-1.0
fioletowy,-4.4
oddawać,2.1
posiedzieć,-4.0
tchórz,-0.0
podporządkować,-1.6
szczęście,5.3
figura,0.5
szczery,4.3
współczesny,-0.5
wykorzystać,1.1
pochodzić,2.8
wspólny,3.7
podróżować,3.5
trzykrotnie,-1.6
politycznie,-5.6
seksowny,2.0
praworządny,-1.0
chorób,-1.0
obrzeże,0.5
męski,4.7
ogień,2.8
arystokratka,-1.0
wzruszyć,-2.0
czytelnik,9.7
stacja,-1.5
ambitny,-5.2
część,2.1
pacjent,-2.6
brakować,2.2
słownik,-0.0
przedział,-0.5
obawa,-4.8
manieryczny,-1.0
dynamiczny,-0.3
konstruktywny,-1.0
tramwaj,0.2
wyznacznik,-2.6
opatrywać,-1.0
dziewica,-0.0
zima,2.7
ciemno,-4.0
król,6.4
pełny,6.0
wypalić,-3.3
centrum,0.7
odtłuścić,-1.0
data,-2.5
zdesperowany,-2.0
katar,-6.0
publicznie,-1.5
przywódca,-3.8
plakat,2.9
felerny,-1.0
tragicznie,-5.4
początkowy,-7.0
pionierski,-1.0
nowotwór,-3.2
początkowo,-7.5
zakres,-2.7
trochę,5.0
codzienny,2.4
odbierać,-1.8
ideowy,5.5
uszczelka,-1.0
bezcelowy,-1.0
wierny,3.9
wymarzony,2.2
zastosować,-1.5
około,0.0
niewolnik,-1.5
maksymalny,-0.5
wędkarz,-0.0
zniknąć,0.4
kraina,0.0
forma,4.2
żywo,-0.5
przygasić,-1.0
szczytnica,-1.0
pewno,5.3
pokazać,5.0
gabinet,2.6
zaznajomić,-1.0
wczesny,-2.6
drgawka,-7.0
typowo,1.0
powiat,-1.9
dowcipny,-1.8
skromnie,-1.0
niesympatycznie,-1.0
wcześnie,2.9
twórca,3.7
składnia,-1.0
hala,0.0
przestępca,-2.6
feministycznie,-1.0
dosłowny,-0.2
przeraźliwie,-1.6
niesamowicie,-3.2
przystojny,-1.0
nadczynność,-3.0
kreska,-2.8
nieodłączny,-4.0
uprawnić,-1.0
organ,-5.1
większością,-1.0
pieczołowicie,-1.0
spacerować,-4.6
jednokierunkowy,-1.0
oprzeć,3.0
gładki,-0.2
nuta,-3.4
zainteresować,2.4
jednorazowy,-1.4
chętny,0.4
kraj,5.9
zapiąć,-0.0
nowość,-2.0
elastyczny,-3.6
poker,-1.0
trzecioklasista,-1.0
doświadczyć,-4.7
relacja,3.1
